,fecha,sistema,dmin,dmax
620,08/11/2006,SIC,3903.33,5731.53
621,08/11/2006,SING,1313.19,1536.14
622,09/11/2006,SIC,3906.58,5726.16
623,09/11/2006,SING,1360.15,1573.42
624,10/11/2006,SIC,3880.57,5681.39
625,10/11/2006,SING,1470.31,1598.48
626,11/11/2006,SIC,3873.5,5234.86
627,11/11/2006,SING,1481.6,1646.31
628,12/11/2006,SIC,3212.82,5054.84
629,12/11/2006,SING,1448.77,1605.17
630,13/11/2006,SIC,3578.27,5698.06
631,13/11/2006,SING,1455.02,1552.66
632,14/11/2006,SIC,3862.41,5676.62
633,14/11/2006,SING,1451.29,1550.57
634,15/11/2006,SIC,3801.07,5729.69
635,15/11/2006,SING,1451.87,1527.38
636,16/11/2006,SIC,3840.89,5649.14
637,16/11/2006,SING,1459.46,1561.88
638,17/11/2006,SIC,3850.87,5511.34
639,17/11/2006,SING,1454.32,1552.58
640,18/11/2006,SIC,3839.24,5159.24
641,18/11/2006,SING,1424.94,1595.51
642,19/11/2006,SIC,3277.38,5091.49
643,19/11/2006,SING,1455.24,1598.85
644,20/11/2006,SIC,3651.93,5714.02
645,20/11/2006,SING,1454.03,1559.46
646,21/11/2006,SIC,3947.11,5787.27
647,21/11/2006,SING,1328.91,1478.3
648,22/11/2006,SIC,3969.53,5735.83
649,22/11/2006,SING,1409.32,1550.55
650,23/11/2006,SIC,3940.01,5755.09
651,23/11/2006,SING,1427.18,1558.05
652,24/11/2006,SIC,3983.59,5686.81
653,24/11/2006,SING,1434.4,1552.1
654,25/11/2006,SIC,3900.96,5310.28
655,25/11/2006,SING,1510.42,1656.36
656,26/11/2006,SIC,3359.77,5111.37
657,26/11/2006,SING,1547.41,1702.47
658,27/11/2006,SIC,3694.93,5732.78
659,27/11/2006,SING,1577.28,1658.34
660,28/11/2006,SIC,3988.52,5841.99
661,28/11/2006,SING,1563.29,1646.2
662,29/11/2006,SIC,3990.4,5796.0
663,29/11/2006,SING,1568.16,1647.36
664,30/11/2006,SIC,3937.91,5742.59
665,30/11/2006,SING,1564.05,1658.01
666,01/12/2006,SIC,3966.31,5561.77
667,01/12/2006,SING,1502.25,1621.19
668,02/12/2006,SIC,3859.55,5354.48
669,02/12/2006,SING,1517.82,1626.66
670,03/12/2006,SIC,3306.54,5105.51
671,03/12/2006,SING,1464.32,1582.51
672,04/12/2006,SIC,3676.14,5780.2
673,04/12/2006,SING,1420.71,1585.13
674,05/12/2006,SIC,3989.19,5774.25
675,05/12/2006,SING,1423.46,1564.03
676,06/12/2006,SIC,3973.17,5771.81
677,06/12/2006,SING,1454.97,1548.41
678,07/12/2006,SIC,3996.89,5569.94
679,07/12/2006,SING,1387.45,1542.44
680,08/12/2006,SIC,3708.33,5295.4
681,08/12/2006,SING,1429.07,1679.04
682,09/12/2006,SIC,3652.97,5140.7
683,09/12/2006,SING,1534.19,1666.41
684,10/12/2006,SIC,3270.08,5114.49
685,10/12/2006,SING,1516.36,1678.85
686,11/12/2006,SIC,3713.71,5764.95
687,11/12/2006,SING,1446.03,1618.41
688,12/12/2006,SIC,3994.39,5780.02
689,12/12/2006,SING,1410.83,1529.2
690,13/12/2006,SIC,4046.11,5704.15
691,13/12/2006,SING,1469.0,1570.37
692,14/12/2006,SIC,4070.56,5821.7
693,14/12/2006,SING,1457.79,1593.04
694,15/12/2006,SIC,4124.04,5761.53
695,15/12/2006,SING,1469.24,1620.23
696,16/12/2006,SIC,3990.53,5401.56
697,16/12/2006,SING,1453.34,1586.63
698,17/12/2006,SIC,3468.32,5296.83
699,17/12/2006,SING,1457.19,1651.72
700,18/12/2006,SIC,3773.65,5882.28
701,18/12/2006,SING,1517.33,1630.49
702,19/12/2006,SIC,4079.36,5847.69
703,19/12/2006,SING,1486.43,1653.23
704,20/12/2006,SIC,4059.7,5852.09
705,20/12/2006,SING,1491.14,1614.14
706,21/12/2006,SIC,3972.0,5934.5
707,21/12/2006,SING,1415.02,1624.64
708,22/12/2006,SIC,4091.32,5825.42
709,22/12/2006,SING,1472.8,1600.4
710,23/12/2006,SIC,3931.57,5431.21
711,23/12/2006,SING,1440.76,1584.64
712,24/12/2006,SIC,3412.75,4909.2
713,24/12/2006,SING,1474.39,1584.05
714,25/12/2006,SIC,3055.34,4830.72
715,25/12/2006,SING,1419.12,1571.02
716,26/12/2006,SIC,3541.44,5765.6
717,26/12/2006,SING,1461.89,1564.8
718,27/12/2006,SIC,4064.47,5885.82
719,27/12/2006,SING,1418.14,1552.75
720,28/12/2006,SIC,4075.02,5874.51
721,28/12/2006,SING,1408.13,1542.87
722,29/12/2006,SIC,4098.22,5694.69
723,29/12/2006,SING,1445.21,1595.37
724,30/12/2006,SIC,1869.82,1995.94
725,30/12/2006,SING,1471.83,1620.08
726,31/12/2006,SING,1482.2,1589.76
727,01/01/2007,SIC,2890.82,4456.72
728,01/01/2007,SING,1498.73,1652.64
729,02/01/2007,SIC,3307.6,5432.76
730,02/01/2007,SING,1518.24,1689.71
731,03/01/2007,SIC,3832.7,5799.0
732,03/01/2007,SING,1477.59,1653.94
733,04/01/2007,SIC,4061.99,5806.24
734,04/01/2007,SING,1424.02,1590.19
735,05/01/2007,SIC,4150.95,5794.32
736,05/01/2007,SING,1469.21,1672.87
737,06/01/2007,SIC,4024.9,5395.65
738,06/01/2007,SING,1558.12,1674.44
739,07/01/2007,SIC,3471.38,5245.59
740,07/01/2007,SING,1476.69,1667.85
741,08/01/2007,SIC,3803.07,5749.49
742,08/01/2007,SING,1567.53,1661.98
743,09/01/2007,SIC,4065.77,5733.96
744,09/01/2007,SING,1477.04,1643.72
745,10/01/2007,SIC,4034.31,5661.57
746,10/01/2007,SING,1498.43,1620.01
747,11/01/2007,SIC,4029.86,5690.26
748,11/01/2007,SING,1478.07,1659.22
749,12/01/2007,SIC,4118.5,5792.15
750,12/01/2007,SING,1579.05,1682.03
751,13/01/2007,SIC,3969.6,5351.44
752,13/01/2007,SING,1565.4,1701.5
753,14/01/2007,SIC,3510.7,5182.95
754,14/01/2007,SING,1562.45,1712.24
755,15/01/2007,SIC,3807.2,5780.14
756,15/01/2007,SING,1548.47,1690.45
757,16/01/2007,SIC,4126.31,5762.76
758,16/01/2007,SING,1492.31,1584.54
759,17/01/2007,SIC,4177.1,5809.26
760,17/01/2007,SING,1450.88,1550.61
761,18/01/2007,SIC,4114.8,5792.53
762,18/01/2007,SING,1348.31,1515.3
763,19/01/2007,SIC,4145.16,5684.09
764,19/01/2007,SING,1481.63,1642.95
765,20/01/2007,SIC,4072.4,5412.73
766,20/01/2007,SING,1506.97,1614.96
767,21/01/2007,SIC,3520.7,5099.95
768,21/01/2007,SING,1497.49,1627.67
769,22/01/2007,SIC,3853.2,5651.42
770,22/01/2007,SING,1506.37,1626.77
771,23/01/2007,SIC,4068.02,5725.06
772,23/01/2007,SING,1476.96,1599.12
773,24/01/2007,SIC,4131.51,5743.37
774,24/01/2007,SING,1469.02,1594.99
775,25/01/2007,SIC,4086.6,5773.24
776,25/01/2007,SING,1463.21,1602.63
777,26/01/2007,SIC,4040.9,5625.29
778,26/01/2007,SING,1510.34,1599.32
779,27/01/2007,SIC,3913.97,5264.36
780,27/01/2007,SING,1479.39,1609.75
781,28/01/2007,SIC,3407.35,4992.52
782,28/01/2007,SING,1492.79,1657.65
783,29/01/2007,SIC,3676.63,5667.82
784,29/01/2007,SING,1491.44,1632.45
785,30/01/2007,SIC,4013.35,5809.23
786,30/01/2007,SING,1524.01,1659.78
787,31/01/2007,SIC,4112.36,5714.61
788,31/01/2007,SING,1534.85,1656.44
789,01/02/2007,SIC,4047.68,5697.51
790,01/02/2007,SING,1393.43,1542.14
791,02/02/2007,SIC,4064.8,5699.76
792,02/02/2007,SING,1382.58,1518.41
793,03/02/2007,SIC,3981.6,5290.07
794,03/02/2007,SING,1359.39,1482.99
795,04/02/2007,SIC,3462.3,5118.16
796,04/02/2007,SING,1383.73,1479.35
797,05/02/2007,SIC,3750.8,5701.37
798,05/02/2007,SING,1353.73,1475.44
799,06/02/2007,SIC,4038.8,5747.98
800,06/02/2007,SING,1385.11,1461.28
801,07/02/2007,SIC,4049.5,5721.53
802,07/02/2007,SING,1347.02,1462.19
803,08/02/2007,SIC,4062.7,5745.71
804,08/02/2007,SING,1257.78,1413.15
805,09/02/2007,SIC,4097.6,5748.04
806,09/02/2007,SING,1380.28,1461.65
807,10/02/2007,SIC,4020.4,5493.47
808,10/02/2007,SING,1408.53,1467.18
809,11/02/2007,SIC,3489.1,5073.87
810,11/02/2007,SING,1374.49,1481.4
811,12/02/2007,SIC,3751.02,5874.65
812,12/02/2007,SING,1388.66,1470.19
813,13/02/2007,SIC,4078.3,5788.57
814,13/02/2007,SING,1357.27,1431.55
815,14/02/2007,SIC,4092.5,5808.53
816,14/02/2007,SING,1355.11,1478.11
817,15/02/2007,SIC,4077.2,5808.87
818,15/02/2007,SING,1300.03,1515.76
819,16/02/2007,SIC,4131.9,5439.5
820,16/02/2007,SING,1444.79,1550.64
821,17/02/2007,SIC,3844.0,5257.69
822,17/02/2007,SING,1448.7,1543.46
823,18/02/2007,SIC,3410.7,5073.4
824,18/02/2007,SING,1425.48,1543.04
825,19/02/2007,SIC,3588.3,5811.56
826,19/02/2007,SING,1397.78,1506.09
827,20/02/2007,SIC,4032.91,5850.87
828,20/02/2007,SING,1399.52,1583.68
829,21/02/2007,SIC,4087.22,5968.36
830,21/02/2007,SING,1461.52,1590.93
831,22/02/2007,SIC,4076.83,5883.34
832,22/02/2007,SING,1504.24,1600.79
833,23/02/2007,SIC,4148.09,5912.04
834,23/02/2007,SING,1380.31,1527.04
835,24/02/2007,SIC,4117.97,5577.68
836,24/02/2007,SING,1385.81,1467.8
837,25/02/2007,SIC,3583.32,5335.76
838,25/02/2007,SING,1352.66,1628.98
839,26/02/2007,SIC,3828.9,5985.15
840,26/02/2007,SING,1527.75,1613.32
841,27/02/2007,SIC,4095.9,6052.69
842,27/02/2007,SING,1517.15,1622.65
843,28/02/2007,SIC,4127.8,5924.96
844,28/02/2007,SING,1505.02,1582.4
845,01/03/2007,SIC,4068.1,5875.6
846,01/03/2007,SING,1497.3,1641.06
847,02/03/2007,SIC,4066.5,5868.22
848,02/03/2007,SING,1369.3,1630.92
849,03/03/2007,SIC,4034.3,5549.94
850,03/03/2007,SING,1376.43,1512.81
851,04/03/2007,SIC,3552.0,5365.57
852,04/03/2007,SING,1431.17,1515.46
853,05/03/2007,SIC,3694.8,5988.62
854,05/03/2007,SING,1386.49,1535.37
855,06/03/2007,SIC,4068.2,5993.02
856,06/03/2007,SING,1366.1,1536.67
857,07/03/2007,SIC,4013.1,6023.63
858,07/03/2007,SING,1362.85,1507.82
859,08/03/2007,SIC,4048.5,5972.17
860,08/03/2007,SING,1381.69,1470.58
861,09/03/2007,SIC,4045.4,6013.86
862,09/03/2007,SING,1400.46,1484.78
863,10/03/2007,SIC,4145.3,5711.36
864,10/03/2007,SING,1408.62,1488.77
865,11/03/2007,SIC,3475.5,5464.27
866,11/03/2007,SING,1326.48,1484.72
867,12/03/2007,SIC,3777.1,6167.88
868,12/03/2007,SING,1363.65,1471.82
869,13/03/2007,SIC,4124.8,6313.4
870,13/03/2007,SING,1311.66,1464.67
871,14/03/2007,SIC,4217.8,6178.07
872,14/03/2007,SING,1431.85,1534.37
873,15/03/2007,SIC,4084.0,6194.51
874,15/03/2007,SING,1424.42,1565.0
875,16/03/2007,SIC,4191.2,6244.61
876,16/03/2007,SING,1491.62,1565.0
877,17/03/2007,SIC,4152.8,5794.91
878,17/03/2007,SING,1321.9,1582.06
879,18/03/2007,SIC,3579.2,5493.48
880,18/03/2007,SING,1459.74,1577.27
881,19/03/2007,SIC,3807.1,6086.7
882,19/03/2007,SING,1437.08,1523.59
883,20/03/2007,SIC,4111.1,6132.45
884,20/03/2007,SING,1463.76,1594.52
885,21/03/2007,SIC,4075.2,6198.15
886,21/03/2007,SING,1473.49,1624.85
887,22/03/2007,SIC,4074.55,6166.6
888,22/03/2007,SING,1350.04,1593.74
889,23/03/2007,SIC,4095.92,6151.56
890,23/03/2007,SING,1512.27,1657.33
891,24/03/2007,SIC,4089.4,5706.1
892,24/03/2007,SING,1567.97,1674.58
893,25/03/2007,SIC,3483.86,5358.15
894,25/03/2007,SING,1541.35,1737.49
895,26/03/2007,SIC,3736.04,6011.5
896,26/03/2007,SING,1575.35,1689.77
897,27/03/2007,SIC,3956.24,6101.9
898,27/03/2007,SING,1511.11,1627.27
899,28/03/2007,SIC,3995.0,6096.0
900,28/03/2007,SING,1529.79,1626.82
901,29/03/2007,SIC,4010.8,5933.81
902,29/03/2007,SING,1560.67,1669.59
903,30/03/2007,SIC,3843.93,6042.08
904,30/03/2007,SING,1575.05,1667.79
905,31/03/2007,SIC,3976.64,5645.19
906,31/03/2007,SING,1468.18,1605.38
907,01/04/2007,SIC,3430.78,5309.52
908,01/04/2007,SING,1553.45,1729.92
909,02/04/2007,SIC,3729.63,6134.76
910,02/04/2007,SING,1572.85,1709.19
911,03/04/2007,SIC,3959.55,6183.07
912,03/04/2007,SING,1477.22,1641.78
913,04/04/2007,SIC,4025.39,6167.9
914,04/04/2007,SING,1545.88,1712.07
915,05/04/2007,SIC,4039.16,5987.74
916,05/04/2007,SING,1583.75,1744.69
917,06/04/2007,SIC,3581.4,5094.88
918,06/04/2007,SING,1624.1,1759.94
919,07/04/2007,SIC,3304.1,5084.15
920,07/04/2007,SING,1605.05,1733.98
921,08/04/2007,SIC,3261.5,5246.17
922,08/04/2007,SING,1600.55,1755.7
923,09/04/2007,SIC,3646.7,6067.7
924,09/04/2007,SING,1494.26,1695.1
925,10/04/2007,SIC,3959.9,6036.04
926,10/04/2007,SING,1478.3,1638.53
927,11/04/2007,SIC,3961.7,6080.11
928,11/04/2007,SING,1514.48,1624.35
929,12/04/2007,SIC,3867.9,6074.21
930,12/04/2007,SING,1500.17,1688.92
931,13/04/2007,SIC,3927.8,6089.75
932,13/04/2007,SING,1614.14,1700.19
933,14/04/2007,SIC,3953.0,5689.28
934,14/04/2007,SING,1549.94,1653.61
935,15/04/2007,SIC,3383.0,5313.95
936,15/04/2007,SING,1559.5,1729.56
937,16/04/2007,SIC,3648.0,6215.13
938,16/04/2007,SING,1595.47,1739.58
939,17/04/2007,SIC,3983.58,6126.4
940,17/04/2007,SING,1587.17,1697.64
941,18/04/2007,SIC,3945.2,6260.6
942,18/04/2007,SING,1492.81,1654.7
943,19/04/2007,SIC,3976.3,6180.36
944,19/04/2007,SING,1499.19,1672.2
945,20/04/2007,SIC,4009.3,6101.33
946,20/04/2007,SING,1573.82,1735.13
947,21/04/2007,SIC,3970.7,5609.72
948,21/04/2007,SING,1604.62,1717.71
949,22/04/2007,SIC,3455.4,5388.95
950,22/04/2007,SING,1594.74,1747.46
951,23/04/2007,SIC,3626.1,6258.77
952,23/04/2007,SING,1609.09,1724.67
953,24/04/2007,SIC,4005.5,6276.35
954,24/04/2007,SING,1618.22,1751.44
955,25/04/2007,SIC,3997.2,6165.51
956,25/04/2007,SING,1633.93,1740.8
957,26/04/2007,SIC,3991.0,6166.28
958,26/04/2007,SING,1633.48,1745.04
959,27/04/2007,SIC,3990.0,6144.33
960,27/04/2007,SING,1648.33,1755.64
961,28/04/2007,SIC,4041.7,5587.66
962,28/04/2007,SING,1641.3,1746.8
963,29/04/2007,SIC,3556.8,5245.2
964,29/04/2007,SING,1616.02,1761.26
965,30/04/2007,SIC,3671.0,5757.69
966,30/04/2007,SING,1610.64,1740.51
967,01/05/2007,SIC,3420.5,5042.75
968,01/05/2007,SING,1559.73,1659.83
969,02/05/2007,SIC,3708.0,5458.5
970,02/05/2007,SING,1530.63,1652.93
971,03/05/2007,SIC,3985.9,5360.18
972,03/05/2007,SING,1470.24,1600.11
973,04/05/2007,SIC,3970.3,5573.55
974,04/05/2007,SING,1413.36,1683.05
975,05/05/2007,SIC,4114.1,5371.02
976,05/05/2007,SING,1545.88,1711.0
977,06/05/2007,SIC,3579.7,5165.96
978,06/05/2007,SING,1549.04,1716.75
979,07/05/2007,SIC,3727.9,5567.75
980,07/05/2007,SING,1610.91,1728.71
981,08/05/2007,SIC,3977.8,5455.85
982,08/05/2007,SING,1547.28,1714.18
983,09/05/2007,SIC,3910.8,5292.45
984,09/05/2007,SING,1548.24,1694.8
985,10/05/2007,SIC,3863.4,5557.67
986,10/05/2007,SING,1565.88,1710.3
987,11/05/2007,SIC,4014.21,5694.09
988,11/05/2007,SING,1593.76,1698.91
989,12/05/2007,SIC,4031.42,5327.79
990,12/05/2007,SING,1514.04,1716.74
991,13/05/2007,SIC,3544.6,5115.66
992,13/05/2007,SING,1400.43,1691.2
993,14/05/2007,SIC,3737.7,5603.65
994,14/05/2007,SING,1519.71,1655.36
995,15/05/2007,SIC,4010.74,5754.51
996,15/05/2007,SING,1526.48,1658.32
997,16/05/2007,SIC,4020.64,5590.24
998,16/05/2007,SING,1541.52,1680.31
999,17/05/2007,SIC,4027.25,5627.98
1000,17/05/2007,SING,1551.49,1693.74
1001,18/05/2007,SIC,4092.5,5637.54
1002,18/05/2007,SING,1598.75,1696.45
1003,19/05/2007,SIC,4050.07,5418.06
1004,19/05/2007,SING,1621.11,1734.31
1005,20/05/2007,SIC,3563.5,5088.1
1006,20/05/2007,SING,1564.4,1731.87
1007,21/05/2007,SIC,3553.3,5424.26
1008,21/05/2007,SING,1592.31,1739.34
1009,22/05/2007,SIC,3776.0,5683.32
1010,22/05/2007,SING,1595.76,1713.39
1011,23/05/2007,SIC,4057.8,5678.05
1012,23/05/2007,SING,1551.2,1641.78
1013,24/05/2007,SIC,3987.2,5572.62
1014,24/05/2007,SING,1501.71,1627.44
1015,25/05/2007,SIC,4010.42,5825.99
1016,25/05/2007,SING,1533.36,1641.76
1017,26/05/2007,SIC,4026.6,5545.63
1018,26/05/2007,SING,1558.22,1720.78
1019,27/05/2007,SIC,3585.5,5404.09
1020,27/05/2007,SING,1489.4,1670.04
1021,28/05/2007,SIC,3782.8,5753.6
1022,28/05/2007,SING,1557.94,1721.8
1023,29/05/2007,SIC,4087.18,5912.22
1024,29/05/2007,SING,1446.12,1647.75
1025,30/05/2007,SIC,1722.2,2452.3
1026,30/05/2007,SING,1436.01,1590.37
1027,31/05/2007,SING,1355.16,1529.64
1028,01/06/2007,SIC,3978.43,5733.63
1029,01/06/2007,SING,1317.35,1571.99
1030,02/06/2007,SIC,4025.07,5404.47
1031,02/06/2007,SING,1501.52,1716.99
1032,03/06/2007,SIC,3524.2,5184.85
1033,03/06/2007,SING,1545.84,1695.35
1034,04/06/2007,SIC,3687.1,5729.49
1035,04/06/2007,SING,1500.21,1652.69
1036,05/06/2007,SIC,4009.67,5787.73
1037,05/06/2007,SING,1468.96,1622.63
1038,06/06/2007,SIC,4047.15,5786.59
1039,06/06/2007,SING,1524.85,1654.68
1040,07/06/2007,SIC,4005.34,5708.04
1041,07/06/2007,SING,1529.13,1653.91
1042,08/06/2007,SIC,4017.44,5874.55
1043,08/06/2007,SING,1518.45,1667.97
1044,09/06/2007,SIC,3999.46,5503.95
1045,09/06/2007,SING,1578.49,1697.62
1046,10/06/2007,SIC,3574.36,5340.08
1047,10/06/2007,SING,1564.53,1717.24
1048,11/06/2007,SIC,3745.42,6009.08
1049,11/06/2007,SING,1569.83,1681.53
1050,12/06/2007,SIC,4008.45,5990.74
1051,12/06/2007,SING,1486.85,1645.81
1052,13/06/2007,SIC,3931.66,6066.85
1053,13/06/2007,SING,1422.94,1627.21
1054,14/06/2007,SIC,3943.88,6059.81
1055,14/06/2007,SING,1430.68,1673.19
1056,15/06/2007,SIC,4079.83,5897.36
1057,15/06/2007,SING,1590.24,1696.39
1058,16/06/2007,SIC,4040.22,5507.2
1059,16/06/2007,SING,1581.64,1716.02
1060,17/06/2007,SIC,3602.69,5330.26
1061,17/06/2007,SING,1316.4,1678.94
1062,18/06/2007,SIC,3727.54,5799.37
1063,18/06/2007,SING,1296.12,1709.51
1064,19/06/2007,SIC,3973.95,5936.06
1065,19/06/2007,SING,1631.92,1739.74
1066,20/06/2007,SIC,3986.16,5824.81
1067,20/06/2007,SING,1631.13,1736.4
1068,21/06/2007,SIC,3950.72,5815.68
1069,21/06/2007,SING,1517.29,1700.5
1070,22/06/2007,SIC,4017.44,6097.92
1071,22/06/2007,SING,1516.49,1709.98
1072,23/06/2007,SIC,4063.08,5656.3
1073,23/06/2007,SING,1495.43,1692.68
1074,24/06/2007,SIC,3601.71,5364.4
1075,24/06/2007,SING,1585.05,1720.19
1076,25/06/2007,SIC,3707.66,5777.26
1077,25/06/2007,SING,1594.25,1707.62
1078,26/06/2007,SIC,3886.68,5797.54
1079,26/06/2007,SING,1599.35,1699.39
1080,27/06/2007,SIC,3954.07,5781.69
1081,27/06/2007,SING,1576.3,1698.83
1082,28/06/2007,SIC,3982.03,5639.62
1083,28/06/2007,SING,1555.76,1663.33
1084,29/06/2007,SIC,3989.54,5557.87
1085,29/06/2007,SING,1542.26,1737.86
1086,30/06/2007,SIC,3985.06,5401.9
1087,30/06/2007,SING,1651.3,1721.85
1088,01/07/2007,SIC,3545.15,5042.68
1089,01/07/2007,SING,1526.6,1688.18
1090,02/07/2007,SIC,3464.26,5342.07
1091,02/07/2007,SING,1551.07,1735.17
1092,03/07/2007,SIC,3694.84,5639.48
1093,03/07/2007,SING,1522.98,1677.8
1094,04/07/2007,SIC,3941.69,5552.01
1095,04/07/2007,SING,1438.05,1607.48
1096,05/07/2007,SIC,3848.78,5591.34
1097,05/07/2007,SING,1500.94,1657.92
1098,06/07/2007,SIC,3940.37,5672.27
1099,06/07/2007,SING,1411.69,1573.11
1100,07/07/2007,SIC,3926.65,5432.46
1101,07/07/2007,SING,1371.88,1563.76
1102,08/07/2007,SIC,3556.85,5360.79
1103,08/07/2007,SING,1442.53,1658.99
1104,09/07/2007,SIC,3698.07,5706.27
1105,09/07/2007,SING,1567.25,1664.45
1106,10/07/2007,SIC,3944.74,5695.86
1107,10/07/2007,SING,1537.32,1642.29
1108,11/07/2007,SIC,3923.66,5692.74
1109,11/07/2007,SING,1471.32,1631.9
1110,12/07/2007,SIC,3918.58,5933.66
1111,12/07/2007,SING,1488.51,1657.95
1112,13/07/2007,SIC,3957.29,5920.39
1113,13/07/2007,SING,1503.53,1675.68
1114,14/07/2007,SIC,3981.63,5402.62
1115,14/07/2007,SING,1542.51,1672.84
1116,15/07/2007,SIC,3564.43,5073.53
1117,15/07/2007,SING,1532.23,1684.37
1118,16/07/2007,SIC,3548.36,5311.63
1119,16/07/2007,SING,1561.12,1673.0
1120,17/07/2007,SIC,3799.02,5724.06
1121,17/07/2007,SING,1466.84,1606.84
1122,18/07/2007,SIC,3966.96,5748.31
1123,18/07/2007,SING,1463.82,1631.7
1124,19/07/2007,SIC,3939.49,5552.48
1125,19/07/2007,SING,1461.23,1646.48
1126,20/07/2007,SIC,3911.46,5693.83
1127,20/07/2007,SING,1440.22,1620.8
1128,21/07/2007,SIC,3974.81,5301.64
1129,21/07/2007,SING,1501.73,1687.9
1130,22/07/2007,SIC,3346.97,4987.34
1131,22/07/2007,SING,1534.56,1683.65
1132,23/07/2007,SIC,3522.19,5835.31
1133,23/07/2007,SING,1558.18,1682.55
1134,24/07/2007,SIC,3938.08,5760.71
1135,24/07/2007,SING,1563.23,1688.87
1136,25/07/2007,SIC,3921.82,5502.13
1137,25/07/2007,SING,1561.87,1703.97
1138,26/07/2007,SIC,3943.6,5532.36
1139,26/07/2007,SING,1545.29,1676.5
1140,27/07/2007,SIC,3791.74,5353.65
1141,27/07/2007,SING,1567.63,1674.8
1142,28/07/2007,SIC,3696.77,5018.87
1143,28/07/2007,SING,1541.43,1659.49
1144,29/07/2007,SIC,2597.93,2865.23
1145,29/07/2007,SING,1489.0,1688.47
1146,30/07/2007,SING,1506.29,1658.91
1147,31/07/2007,SING,1505.97,1625.3
1148,01/08/2007,SIC,3863.21,5610.55
1149,01/08/2007,SING,1439.68,1647.65
1150,02/08/2007,SIC,3744.96,5467.91
1151,02/08/2007,SING,1468.38,1639.61
1152,03/08/2007,SIC,3850.58,5522.63
1153,03/08/2007,SING,1452.81,1615.89
1154,04/08/2007,SIC,3856.69,5303.54
1155,04/08/2007,SING,1511.08,1641.59
1156,05/08/2007,SIC,3456.41,5132.84
1157,05/08/2007,SING,1475.78,1649.16
1158,06/08/2007,SIC,3606.32,5502.24
1159,06/08/2007,SING,1402.64,1636.8
1160,07/08/2007,SIC,3833.55,5579.96
1161,07/08/2007,SING,1569.02,1653.38
1162,08/08/2007,SIC,3956.06,5935.32
1163,08/08/2007,SING,1440.05,1618.66
1164,09/08/2007,SIC,3916.6,5755.97
1165,09/08/2007,SING,1443.26,1651.53
1166,10/08/2007,SIC,3971.82,5747.47
1167,10/08/2007,SING,1542.19,1674.99
1168,11/08/2007,SIC,3950.76,5339.56
1169,11/08/2007,SING,1535.1,1660.36
1170,12/08/2007,SIC,3536.62,5304.58
1171,12/08/2007,SING,1477.7,1672.59
1172,13/08/2007,SIC,3686.24,5759.77
1173,13/08/2007,SING,1478.32,1609.28
1174,14/08/2007,SIC,3942.09,5584.07
1175,14/08/2007,SING,1351.52,1538.13
1176,15/08/2007,SIC,3708.89,5447.01
1177,15/08/2007,SING,1411.37,1565.94
1178,16/08/2007,SIC,3820.92,5651.04
1179,16/08/2007,SING,1335.39,1531.16
1180,17/08/2007,SIC,3956.91,5643.74
1181,17/08/2007,SING,1432.89,1680.92
1182,18/08/2007,SIC,3938.83,5333.06
1183,18/08/2007,SING,1488.86,1651.81
1184,19/08/2007,SIC,3434.04,5189.39
1185,19/08/2007,SING,1572.68,1724.58
1186,20/08/2007,SIC,3691.74,5502.98
1187,20/08/2007,SING,1585.3,1738.29
1188,21/08/2007,SIC,3969.67,5522.2
1189,21/08/2007,SING,1470.76,1667.01
1190,22/08/2007,SIC,3949.27,5571.58
1191,22/08/2007,SING,1475.59,1665.74
1192,23/08/2007,SIC,3934.5,5593.95
1193,23/08/2007,SING,1510.16,1701.02
1194,24/08/2007,SIC,3873.76,5801.11
1195,24/08/2007,SING,1578.2,1708.44
1196,25/08/2007,SIC,4041.04,5387.8
1197,25/08/2007,SING,1563.16,1704.7
1198,26/08/2007,SIC,3434.83,5218.22
1199,26/08/2007,SING,1571.34,1710.03
1200,27/08/2007,SIC,3661.8,5600.87
1201,27/08/2007,SING,1530.06,1696.42
1202,28/08/2007,SIC,3979.87,5608.89
1203,28/08/2007,SING,1573.59,1681.86
1204,29/08/2007,SIC,4004.32,5522.0
1205,29/08/2007,SING,1515.21,1705.35
1206,30/08/2007,SIC,3937.23,5428.26
1207,30/08/2007,SING,1601.52,1691.0
1208,31/08/2007,SIC,3980.69,5393.07
1209,31/08/2007,SING,1585.37,1683.14
1210,01/09/2007,SIC,3925.24,5147.19
1211,01/09/2007,SING,1547.71,1681.26
1212,02/09/2007,SIC,3370.26,5064.07
1213,02/09/2007,SING,1562.67,1665.29
1214,03/09/2007,SIC,3575.66,5641.2
1215,03/09/2007,SING,1517.3,1677.5
1216,04/09/2007,SIC,3897.3,5507.22
1217,04/09/2007,SING,1545.03,1649.74
1218,05/09/2007,SIC,3953.58,5328.8
1219,05/09/2007,SING,1509.29,1591.35
1220,06/09/2007,SIC,3905.65,5282.04
1221,06/09/2007,SING,1459.69,1615.01
1222,07/09/2007,SIC,3873.76,5379.34
1223,07/09/2007,SING,1497.7,1618.31
1224,08/09/2007,SIC,3890.24,5315.63
1225,08/09/2007,SING,1540.05,1709.65
1226,09/09/2007,SIC,3368.25,5129.95
1227,09/09/2007,SING,1565.27,1708.46
1228,10/09/2007,SIC,3687.3,5457.59
1229,10/09/2007,SING,1593.7,1706.42
1230,11/09/2007,SIC,3928.53,5508.68
